claim_id;activity_instance;activity;Inicio;Fin;resource;result;type;value;agent;.order
1031;22949;Receive Conclusion Lawyer;26-12-2010;26-12-2010;Assistant 1;NA;NA;NA;NA;17856
1031;22950;Receive Conclusion Expert;05-01-2011;05-01-2011;Assistant 1;NA;NA;NA;NA;17857
1031;22951;Pay Back Decision;15-01-2011;16-01-2011;Manager 2;NA;NA;NA;NA;17858
1031;22952;No Refund;26-01-2011;27-01-2011;Manager 2;NA;NA;NA;NA;17859
1032;22953;Accident;28-10-2010;28-10-2010;Client x;NA;NA;NA;NA;17860
1032;22954;File Claim;05-11-2010;05-11-2010;Client x;NA;Health;13450;Agent E;17861
1032;22955;Check Contract;08-11-2010;09-11-2010;Assistant 1;OK;NA;NA;NA;17862
1032;22956;Covered?;09-11-2010;09-11-2010;Assistant 1;OK;NA;NA;NA;17863
1032;22957;Franchise?;11-11-2010;11-11-2010;Assistant 1;By client;NA;NA;NA;17864
1032;22958;Acceptance Decision;16-11-2010;16-11-2010;Manager 2;NA;NA;NA;NA;17865
1032;22959;Start Investigation;28-11-2010;28-11-2010;Assistant 1;NA;NA;NA;NA;17866
1032;22960;Appoint Expert;07-12-2010;07-12-2010;Manager 2;NA;NA;NA;NA;17867
1032;22961;Appoint Lawyer;07-12-2010;07-12-2010;Manager 2;NA;NA;NA;NA;17868
1032;22962;Receive Conclusion Lawyer;27-12-2010;27-12-2010;Assistant 1;NA;NA;NA;NA;17869
1032;22963;Receive Conclusion Expert;06-01-2011;06-01-2011;Assistant 1;NA;NA;NA;NA;17870
1032;22964;Pay Back Decision;16-01-2011;17-01-2011;Manager 2;NA;NA;NA;NA;17871
1032;22965;No Refund;27-01-2011;28-01-2011;Manager 2;NA;NA;NA;NA;17872
1033;22966;Accident;29-10-2010;29-10-2010;Client x;NA;NA;NA;NA;17873
1033;22967;File Claim;06-11-2010;06-11-2010;Client x;NA;House;19700;Agent F;17874
1033;22968;Check Contract;09-11-2010;10-11-2010;Assistant 1;OK;NA;NA;NA;17875
1033;22969;Covered?;10-11-2010;10-11-2010;Assistant 1;OK;NA;NA;NA;17876
1033;22970;Franchise?;12-11-2010;12-11-2010;Assistant 1;By client;NA;NA;NA;17877
1033;22971;Acceptance Decision;17-11-2010;17-11-2010;Manager 2;NA;NA;NA;NA;17878
1033;22972;Start Investigation;29-11-2010;29-11-2010;Assistant 1;NA;NA;NA;NA;17879
1033;22973;Appoint Expert;08-12-2010;08-12-2010;Manager 2;NA;NA;NA;NA;17880
1033;22974;Appoint Lawyer;08-12-2010;08-12-2010;Manager 2;NA;NA;NA;NA;17881
1033;22975;Receive Conclusion Lawyer;28-12-2010;28-12-2010;Assistant 1;NA;NA;NA;NA;17882
1033;22976;Receive Conclusion Expert;07-01-2011;07-01-2011;Assistant 1;NA;NA;NA;NA;17883
1033;22977;Pay Back Decision;17-01-2011;18-01-2011;Manager 2;NA;NA;NA;NA;17884
1033;22978;Pay Claim;04-03-2011;04-03-2011;Assistant 1;NA;NA;NA;NA;17885
1034;22979;Accident;30-10-2010;30-10-2010;Client x;NA;NA;NA;NA;17886
1034;22980;File Claim;07-11-2010;07-11-2010;Client x;NA;Car;3820;Agent F;17887
1034;22981;Check Contract;10-11-2010;11-11-2010;Assistant 1;OK;NA;NA;NA;17888
1034;22982;Covered?;11-11-2010;11-11-2010;Assistant 1;OK;NA;NA;NA;17889
1034;22983;Franchise?;13-11-2010;13-11-2010;Assistant 1;By client;NA;NA;NA;17890
1034;22984;Acceptance Decision;18-11-2010;18-11-2010;Manager 2;NA;NA;NA;NA;17891
1034;22985;Start Investigation;30-11-2010;30-11-2010;Assistant 1;NA;NA;NA;NA;17892
1034;22986;Appoint Expert;09-12-2010;09-12-2010;Manager 2;NA;NA;NA;NA;17893
1034;22987;Appoint Lawyer;09-12-2010;09-12-2010;Manager 2;NA;NA;NA;NA;17894
1034;22988;Receive Conclusion Lawyer;29-12-2010;29-12-2010;Assistant 1;NA;NA;NA;NA;17895
1034;22989;Receive Conclusion Expert;08-01-2011;08-01-2011;Assistant 1;NA;NA;NA;NA;17896
1034;22990;Pay Back Decision;18-01-2011;19-01-2011;Manager 2;NA;NA;NA;NA;17897
1034;22991;Pay Claim;05-03-2011;05-03-2011;Assistant 1;NA;NA;NA;NA;17898
1035;22992;Accident;31-10-2010;31-10-2010;Client x;NA;NA;NA;NA;17899
1035;22993;File Claim;08-11-2010;08-11-2010;Client x;NA;Car;3825;Agent A;17900
1035;22994;Check Contract;11-11-2010;12-11-2010;Assistant 1;OK;NA;NA;NA;17901
1035;22995;Covered?;12-11-2010;12-11-2010;Assistant 1;OK;NA;NA;NA;17902
1035;22996;Franchise?;14-11-2010;14-11-2010;Assistant 1;By client;NA;NA;NA;17903
1035;22997;Acceptance Decision;19-11-2010;19-11-2010;Manager 2;NA;NA;NA;NA;17904
1035;22998;Start Investigation;01-12-2010;01-12-2010;Assistant 1;NA;NA;NA;NA;17905
1035;22999;Appoint Expert;10-12-2010;10-12-2010;Manager 2;NA;NA;NA;NA;17906
1035;23000;Appoint Lawyer;10-12-2010;10-12-2010;Manager 2;NA;NA;NA;NA;17907
1035;23001;Receive Conclusion Lawyer;30-12-2010;30-12-2010;Assistant 1;NA;NA;NA;NA;17908
1035;23002;Receive Conclusion Expert;09-01-2011;09-01-2011;Assistant 1;NA;NA;NA;NA;17909
1035;23003;Pay Back Decision;19-01-2011;20-01-2011;Manager 2;NA;NA;NA;NA;17910
1035;23004;Pay Claim;06-03-2011;06-03-2011;Assistant 1;NA;NA;NA;NA;17911
1036;23005;Accident;01-11-2010;01-11-2010;Client x;NA;NA;NA;NA;17912
1036;23006;File Claim;09-11-2010;09-11-2010;Client x;NA;Car;3830;Agent B;17913
1036;23007;Check Contract;12-11-2010;13-11-2010;Assistant 1;OK;NA;NA;NA;17914
1036;23008;Covered?;13-11-2010;13-11-2010;Assistant 1;OK;NA;NA;NA;17915
1036;23009;Franchise?;15-11-2010;15-11-2010;Assistant 1;By client;NA;NA;NA;17916
1036;23010;Acceptance Decision;20-11-2010;20-11-2010;Manager 2;NA;NA;NA;NA;17917
1036;23011;Start Investigation;02-12-2010;02-12-2010;Assistant 1;NA;NA;NA;NA;17918
1036;23012;Appoint Expert;11-12-2010;11-12-2010;Manager 2;NA;NA;NA;NA;17919
1036;23013;Appoint Lawyer;11-12-2010;11-12-2010;Manager 2;NA;NA;NA;NA;17920
1036;23014;Receive Conclusion Lawyer;31-12-2010;31-12-2010;Assistant 1;NA;NA;NA;NA;17921
1036;23015;Receive Conclusion Expert;10-01-2011;10-01-2011;Assistant 1;NA;NA;NA;NA;17922
1036;23016;Pay Back Decision;20-01-2011;21-01-2011;Manager 2;NA;NA;NA;NA;17923
1036;23017;Pay Claim;07-03-2011;07-03-2011;Assistant 1;NA;NA;NA;NA;17924
1037;23018;Accident;02-11-2010;02-11-2010;Client x;NA;NA;NA;NA;17925
1037;23019;File Claim;10-11-2010;10-11-2010;Client x;NA;Car;3835;Agent C;17926
1037;23020;Check Contract;13-11-2010;14-11-2010;Assistant 1;OK;NA;NA;NA;17927
1037;23021;Covered?;14-11-2010;14-11-2010;Assistant 1;OK;NA;NA;NA;17928
1037;23022;Franchise?;16-11-2010;16-11-2010;Assistant 1;By client;NA;NA;NA;17929
1037;23023;Acceptance Decision;21-11-2010;21-11-2010;Manager 2;NA;NA;NA;NA;17930
1037;23024;Start Investigation;03-12-2010;03-12-2010;Assistant 1;NA;NA;NA;NA;17931
1037;23025;Appoint Expert;12-12-2010;12-12-2010;Manager 2;NA;NA;NA;NA;17932
1037;23026;Appoint Lawyer;12-12-2010;12-12-2010;Manager 2;NA;NA;NA;NA;17933
1037;23027;Receive Conclusion Lawyer;01-01-2011;01-01-2011;Assistant 1;NA;NA;NA;NA;17934
1037;23028;Receive Conclusion Expert;11-01-2011;11-01-2011;Assistant 1;NA;NA;NA;NA;17935
1037;23029;Pay Back Decision;21-01-2011;22-01-2011;Manager 2;NA;NA;NA;NA;17936
1037;23030;Pay Claim;08-03-2011;08-03-2011;Assistant 1;NA;NA;NA;NA;17937
1038;23031;Accident;03-11-2010;03-11-2010;Client x;NA;NA;NA;NA;17938
1038;23032;File Claim;11-11-2010;11-11-2010;Client x;NA;Car;3840;Agent D;17939
1038;23033;Check Contract;14-11-2010;15-11-2010;Assistant 1;OK;NA;NA;NA;17940
1038;23034;Covered?;15-11-2010;15-11-2010;Assistant 1;OK;NA;NA;NA;17941
1038;23035;Franchise?;17-11-2010;17-11-2010;Assistant 1;By client;NA;NA;NA;17942
1038;23036;Acceptance Decision;22-11-2010;22-11-2010;Manager 2;NA;NA;NA;NA;17943
1038;23037;Start Investigation;04-12-2010;04-12-2010;Assistant 1;NA;NA;NA;NA;17944
1038;23038;Appoint Expert;13-12-2010;13-12-2010;Manager 2;NA;NA;NA;NA;17945
1038;23039;Appoint Lawyer;13-12-2010;13-12-2010;Manager 2;NA;NA;NA;NA;17946
1038;23040;Receive Conclusion Lawyer;02-01-2011;02-01-2011;Assistant 1;NA;NA;NA;NA;17947
1038;23041;Receive Conclusion Expert;12-01-2011;12-01-2011;Assistant 1;NA;NA;NA;NA;17948
1038;23042;Pay Back Decision;22-01-2011;23-01-2011;Manager 2;NA;NA;NA;NA;17949
1038;23043;Pay Claim;09-03-2011;09-03-2011;Assistant 1;NA;NA;NA;NA;17950
1039;23044;Accident;04-11-2010;04-11-2010;Client x;NA;NA;NA;NA;17951
1039;23045;File Claim;12-11-2010;12-11-2010;Client x;NA;Health;13500;Agent F;17952
1039;23046;Check Contract;15-11-2010;16-11-2010;Assistant 1;OK;NA;NA;NA;17953
1039;23047;Covered?;16-11-2010;16-11-2010;Assistant 1;OK;NA;NA;NA;17954
1039;23048;Franchise?;18-11-2010;18-11-2010;Assistant 1;By client;NA;NA;NA;17955
1039;23049;Acceptance Decision;23-11-2010;23-11-2010;Manager 2;NA;NA;NA;NA;17956
1039;23050;Start Investigation;05-12-2010;05-12-2010;Assistant 1;NA;NA;NA;NA;17957
1039;23051;Appoint Expert;14-12-2010;14-12-2010;Manager 2;NA;NA;NA;NA;17958
1039;23052;Appoint Lawyer;14-12-2010;14-12-2010;Manager 2;NA;NA;NA;NA;17959
1039;23053;Receive Conclusion Lawyer;03-01-2011;03-01-2011;Assistant 1;NA;NA;NA;NA;17960
1039;23054;Receive Conclusion Expert;13-01-2011;13-01-2011;Assistant 1;NA;NA;NA;NA;17961
1039;23055;Pay Back Decision;23-01-2011;24-01-2011;Manager 2;NA;NA;NA;NA;17962
1039;23056;Pay Claim;10-03-2011;10-03-2011;Assistant 1;NA;NA;NA;NA;17963
1040;23057;Accident;05-11-2010;05-11-2010;Client x;NA;NA;NA;NA;17964
1040;23058;File Claim;13-11-2010;13-11-2010;Client x;NA;House;19850;Agent G;17965
1040;23059;Check Contract;16-11-2010;17-11-2010;Assistant 1;OK;NA;NA;NA;17966
1040;23060;Covered?;17-11-2010;17-11-2010;Assistant 1;OK;NA;NA;NA;17967
1040;23061;Franchise?;19-11-2010;19-11-2010;Assistant 1;By client;NA;NA;NA;17968
1040;23062;Acceptance Decision;24-11-2010;24-11-2010;Manager 2;NA;NA;NA;NA;17969
1040;23063;Start Investigation;06-12-2010;06-12-2010;Assistant 1;NA;NA;NA;NA;17970
1040;23064;Appoint Expert;15-12-2010;15-12-2010;Manager 2;NA;NA;NA;NA;17971
1040;23065;Appoint Lawyer;15-12-2010;15-12-2010;Manager 2;NA;NA;NA;NA;17972
1040;23066;Receive Conclusion Lawyer;04-01-2011;04-01-2011;Assistant 1;NA;NA;NA;NA;17973
1040;23067;Receive Conclusion Expert;14-01-2011;14-01-2011;Assistant 1;NA;NA;NA;NA;17974
1040;23068;Pay Back Decision;24-01-2011;25-01-2011;Manager 2;NA;NA;NA;NA;17975
1040;23069;Pay Claim;11-03-2011;11-03-2011;Assistant 1;NA;NA;NA;NA;17976
1041;23070;Accident;06-11-2010;06-11-2010;Client x;NA;NA;NA;NA;17977
1041;23071;File Claim;14-11-2010;14-11-2010;Client x;NA;Car;3845;Agent E;17978
1041;23072;Check Contract;17-11-2010;18-11-2010;Assistant 1;OK;NA;NA;NA;17979
1041;23073;Covered?;18-11-2010;18-11-2010;Assistant 1;OK;NA;NA;NA;17980
1041;23074;Franchise?;20-11-2010;20-11-2010;Assistant 1;By client;NA;NA;NA;17981
1041;23075;Acceptance Decision;25-11-2010;25-11-2010;Manager 2;NA;NA;NA;NA;17982
1041;23076;Start Investigation;07-12-2010;07-12-2010;Assistant 1;NA;NA;NA;NA;17983
1041;23077;Appoint Expert;16-12-2010;16-12-2010;Manager 2;NA;NA;NA;NA;17984
1041;23078;Appoint Lawyer;16-12-2010;16-12-2010;Manager 2;NA;NA;NA;NA;17985
1041;23079;Receive Conclusion Lawyer;05-01-2011;05-01-2011;Assistant 1;NA;NA;NA;NA;17986
1041;23080;Receive Conclusion Expert;15-01-2011;15-01-2011;Assistant 1;NA;NA;NA;NA;17987
1041;23081;Pay Back Decision;25-01-2011;26-01-2011;Manager 2;NA;NA;NA;NA;17988
1041;23082;Pay Claim;12-03-2011;12-03-2011;Assistant 1;NA;NA;NA;NA;17989
1042;23083;Accident;07-11-2010;07-11-2010;Client x;NA;NA;NA;NA;17990
1042;23084;File Claim;15-11-2010;15-11-2010;Client x;NA;Car;3850;Agent F;17991
1042;23085;Check Contract;18-11-2010;19-11-2010;Assistant 1;OK;NA;NA;NA;17992
1042;23086;Covered?;19-11-2010;19-11-2010;Assistant 1;OK;NA;NA;NA;17993
1042;23087;Franchise?;21-11-2010;21-11-2010;Assistant 1;By client;NA;NA;NA;17994
1042;23088;Acceptance Decision;26-11-2010;26-11-2010;Manager 2;NA;NA;NA;NA;17995
1042;23089;Start Investigation;08-12-2010;08-12-2010;Assistant 1;NA;NA;NA;NA;17996
1042;23090;Appoint Expert;17-12-2010;17-12-2010;Manager 2;NA;NA;NA;NA;17997
1042;23091;Appoint Lawyer;17-12-2010;17-12-2010;Manager 2;NA;NA;NA;NA;17998
1042;23092;Receive Conclusion Lawyer;06-01-2011;06-01-2011;Assistant 1;NA;NA;NA;NA;17999
1042;23093;Receive Conclusion Expert;16-01-2011;16-01-2011;Assistant 1;NA;NA;NA;NA;18000
1042;23094;Pay Back Decision;26-01-2011;27-01-2011;Manager 2;NA;NA;NA;NA;18001
1042;23095;Pay Claim;13-03-2011;13-03-2011;Assistant 1;NA;NA;NA;NA;18002
1043;23096;Accident;08-11-2010;08-11-2010;Client x;NA;NA;NA;NA;18003
1043;23097;File Claim;16-11-2010;16-11-2010;Client x;NA;Car;3855;Agent G;18004
1043;23098;Check Contract;19-11-2010;20-11-2010;Assistant 1;OK;NA;NA;NA;18005
1043;23099;Covered?;20-11-2010;20-11-2010;Assistant 1;OK;NA;NA;NA;18006
1043;23100;Franchise?;22-11-2010;22-11-2010;Assistant 1;By client;NA;NA;NA;18007
1043;23101;Acceptance Decision;27-11-2010;27-11-2010;Manager 2;NA;NA;NA;NA;18008
1043;23102;Start Investigation;09-12-2010;09-12-2010;Assistant 1;NA;NA;NA;NA;18009
1043;23103;Appoint Expert;18-12-2010;18-12-2010;Manager 2;NA;NA;NA;NA;18010
1043;23104;Appoint Lawyer;18-12-2010;18-12-2010;Manager 2;NA;NA;NA;NA;18011
1043;23105;Receive Conclusion Lawyer;07-01-2011;07-01-2011;Assistant 1;NA;NA;NA;NA;18012
1043;23106;Receive Conclusion Expert;17-01-2011;17-01-2011;Assistant 1;NA;NA;NA;NA;18013
1043;23107;Pay Back Decision;27-01-2011;28-01-2011;Manager 2;NA;NA;NA;NA;18014
1043;23108;Pay Claim;14-03-2011;14-03-2011;Assistant 1;NA;NA;NA;NA;18015
1044;23109;Accident;09-11-2010;09-11-2010;Client x;NA;NA;NA;NA;18016
1044;23110;File Claim;17-11-2010;17-11-2010;Client x;NA;Car;3860;Agent H;18017
1044;23111;Check Contract;20-11-2010;21-11-2010;Assistant 1;OK;NA;NA;NA;18018
1044;23112;Covered?;21-11-2010;21-11-2010;Assistant 1;OK;NA;NA;NA;18019
1044;23113;Franchise?;23-11-2010;23-11-2010;Assistant 1;By client;NA;NA;NA;18020
1044;23114;Acceptance Decision;28-11-2010;28-11-2010;Manager 2;NA;NA;NA;NA;18021
1044;23115;Start Investigation;10-12-2010;10-12-2010;Assistant 1;NA;NA;NA;NA;18022
1044;23116;Appoint Expert;19-12-2010;19-12-2010;Manager 2;NA;NA;NA;NA;18023
1044;23117;Appoint Lawyer;19-12-2010;19-12-2010;Manager 2;NA;NA;NA;NA;18024
1044;23118;Receive Conclusion Lawyer;08-01-2011;08-01-2011;Assistant 1;NA;NA;NA;NA;18025
1044;23119;Receive Conclusion Expert;18-01-2011;18-01-2011;Assistant 1;NA;NA;NA;NA;18026
1044;23120;Pay Back Decision;28-01-2011;29-01-2011;Manager 2;NA;NA;NA;NA;18027
1044;23121;Pay Claim;15-03-2011;15-03-2011;Assistant 1;NA;NA;NA;NA;18028
1045;23122;Accident;10-11-2010;10-11-2010;Client x;NA;NA;NA;NA;18029
1045;23123;File Claim;18-11-2010;18-11-2010;Client x;NA;Car;3865;Agent H;18030
1045;23124;Check Contract;21-11-2010;22-11-2010;Assistant 1;OK;NA;NA;NA;18031
1045;23125;Covered?;22-11-2010;22-11-2010;Assistant 1;OK;NA;NA;NA;18032
1045;23126;Franchise?;24-11-2010;24-11-2010;Assistant 1;By client;NA;NA;NA;18033
1045;23127;Acceptance Decision;29-11-2010;29-11-2010;Manager 2;NA;NA;NA;NA;18034
1045;23128;Start Investigation;11-12-2010;11-12-2010;Assistant 1;NA;NA;NA;NA;18035
1045;23129;Appoint Expert;20-12-2010;20-12-2010;Manager 2;NA;NA;NA;NA;18036
1045;23130;Appoint Lawyer;20-12-2010;20-12-2010;Manager 2;NA;NA;NA;NA;18037
1045;23131;Receive Conclusion Lawyer;09-01-2011;09-01-2011;Assistant 1;NA;NA;NA;NA;18038
1045;23132;Receive Conclusion Expert;19-01-2011;19-01-2011;Assistant 1;NA;NA;NA;NA;18039
1045;23133;Pay Back Decision;29-01-2011;30-01-2011;Manager 2;NA;NA;NA;NA;18040
1045;23134;Pay Claim;16-03-2011;16-03-2011;Assistant 1;NA;NA;NA;NA;18041
1046;23135;Accident;11-11-2010;11-11-2010;Client x;NA;NA;NA;NA;18042
1046;23136;File Claim;19-11-2010;19-11-2010;Client x;NA;Health;13550;Agent G;18043
1046;23137;Check Contract;22-11-2010;23-11-2010;Assistant 1;OK;NA;NA;NA;18044
1046;23138;Covered?;23-11-2010;23-11-2010;Assistant 1;OK;NA;NA;NA;18045
1046;23139;Franchise?;25-11-2010;25-11-2010;Assistant 1;By client;NA;NA;NA;18046
1046;23140;Acceptance Decision;30-11-2010;30-11-2010;Manager 2;NA;NA;NA;NA;18047
1046;23141;Start Investigation;12-12-2010;12-12-2010;Assistant 1;NA;NA;NA;NA;18048
1046;23142;Appoint Expert;21-12-2010;21-12-2010;Manager 2;NA;NA;NA;NA;18049
1046;23143;Appoint Lawyer;21-12-2010;21-12-2010;Manager 2;NA;NA;NA;NA;18050
1046;23144;Receive Conclusion Lawyer;10-01-2011;10-01-2011;Assistant 1;NA;NA;NA;NA;18051
1046;23145;Receive Conclusion Expert;20-01-2011;20-01-2011;Assistant 1;NA;NA;NA;NA;18052
1046;23146;Pay Back Decision;30-01-2011;31-01-2011;Manager 2;NA;NA;NA;NA;18053
1046;23147;Pay Claim;17-03-2011;17-03-2011;Assistant 1;NA;NA;NA;NA;18054
1047;23148;Accident;12-11-2010;12-11-2010;Client x;NA;NA;NA;NA;18055
1047;23149;File Claim;20-11-2010;20-11-2010;Client x;NA;Health;13600;Agent H;18056
1047;23150;Check Contract;23-11-2010;24-11-2010;Assistant 1;OK;NA;NA;NA;18057
1047;23151;Covered?;24-11-2010;24-11-2010;Assistant 1;OK;NA;NA;NA;18058
1047;23152;Franchise?;26-11-2010;26-11-2010;Assistant 1;By client;NA;NA;NA;18059
1047;23153;Acceptance Decision;01-12-2010;01-12-2010;Manager 2;NA;NA;NA;NA;18060
1047;23154;Start Investigation;13-12-2010;13-12-2010;Assistant 1;NA;NA;NA;NA;18061
1047;23155;Appoint Expert;22-12-2010;22-12-2010;Manager 2;NA;NA;NA;NA;18062
1047;23156;Appoint Lawyer;22-12-2010;22-12-2010;Manager 2;NA;NA;NA;NA;18063
1047;23157;Receive Conclusion Lawyer;11-01-2011;11-01-2011;Assistant 1;NA;NA;NA;NA;18064
1047;23158;Receive Conclusion Expert;21-01-2011;21-01-2011;Assistant 1;NA;NA;NA;NA;18065
1047;23159;Pay Back Decision;31-01-2011;01-02-2011;Manager 2;NA;NA;NA;NA;18066
1047;23160;Pay Claim;18-03-2011;18-03-2011;Assistant 1;NA;NA;NA;NA;18067
1048;23161;Accident;13-11-2010;13-11-2010;Client x;NA;NA;NA;NA;18068
1048;23162;File Claim;21-11-2010;21-11-2010;Client x;NA;House;20000;Agent H;18069
1048;23163;Check Contract;24-11-2010;25-11-2010;Assistant 1;OK;NA;NA;NA;18070
1048;23164;Covered?;25-11-2010;25-11-2010;Assistant 1;OK;NA;NA;NA;18071
1048;23165;Franchise?;27-11-2010;27-11-2010;Assistant 1;By client;NA;NA;NA;18072
1048;23166;Acceptance Decision;02-12-2010;02-12-2010;Manager 2;NA;NA;NA;NA;18073
1048;23167;Start Investigation;14-12-2010;14-12-2010;Assistant 1;NA;NA;NA;NA;18074
1048;23168;Appoint Expert;23-12-2010;23-12-2010;Manager 2;NA;NA;NA;NA;18075
1048;23169;Appoint Lawyer;23-12-2010;23-12-2010;Manager 2;NA;NA;NA;NA;18076
1048;23170;Receive Conclusion Lawyer;12-01-2011;12-01-2011;Assistant 1;NA;NA;NA;NA;18077
1048;23171;Receive Conclusion Expert;22-01-2011;22-01-2011;Assistant 1;NA;NA;NA;NA;18078
1048;23172;Pay Back Decision;01-02-2011;02-02-2011;Manager 2;NA;NA;NA;NA;18079
1048;23173;No Refund;12-02-2011;13-02-2011;Manager 2;NA;NA;NA;NA;18080
1049;23174;Accident;14-11-2010;14-11-2010;Client x;NA;NA;NA;NA;18081
1049;23175;File Claim;22-11-2010;22-11-2010;Client x;NA;Car;3870;Agent H;18082
1049;23176;Check Contract;25-11-2010;26-11-2010;Assistant 1;OK;NA;NA;NA;18083
1049;23177;Covered?;26-11-2010;26-11-2010;Assistant 1;OK;NA;NA;NA;18084
1049;23178;Franchise?;28-11-2010;28-11-2010;Assistant 1;By client;NA;NA;NA;18085
1049;23179;Acceptance Decision;03-12-2010;03-12-2010;Manager 2;NA;NA;NA;NA;18086
1049;23180;Start Investigation;15-12-2010;15-12-2010;Assistant 1;NA;NA;NA;NA;18087
1049;23181;Appoint Expert;24-12-2010;24-12-2010;Manager 2;NA;NA;NA;NA;18088
1049;23182;Appoint Lawyer;24-12-2010;24-12-2010;Manager 2;NA;NA;NA;NA;18089
1049;23183;Receive Conclusion Lawyer;13-01-2011;13-01-2011;Assistant 1;NA;NA;NA;NA;18090
1049;23184;Receive Conclusion Expert;23-01-2011;23-01-2011;Assistant 1;NA;NA;NA;NA;18091
1049;23185;Pay Back Decision;02-02-2011;03-02-2011;Manager 2;NA;NA;NA;NA;18092
1049;23186;Pay Claim;20-03-2011;20-03-2011;Assistant 1;NA;NA;NA;NA;18093
1050;23187;Accident;15-11-2010;15-11-2010;Client x;NA;NA;NA;NA;18094
1050;23188;File Claim;23-11-2010;23-11-2010;Client x;NA;Car;3875;Agent H;18095
1050;23189;Check Contract;26-11-2010;27-11-2010;Assistant 1;OK;NA;NA;NA;18096
1050;23190;Covered?;27-11-2010;27-11-2010;Assistant 1;OK;NA;NA;NA;18097
1050;23191;Franchise?;29-11-2010;29-11-2010;Assistant 1;By client;NA;NA;NA;18098
1050;23192;Acceptance Decision;04-12-2010;04-12-2010;Manager 2;NA;NA;NA;NA;18099
1050;23193;Start Investigation;16-12-2010;16-12-2010;Assistant 1;NA;NA;NA;NA;18100
1050;23194;Appoint Expert;25-12-2010;25-12-2010;Manager 2;NA;NA;NA;NA;18101
1050;23195;Appoint Lawyer;25-12-2010;25-12-2010;Manager 2;NA;NA;NA;NA;18102
1050;23196;Receive Conclusion Lawyer;14-01-2011;14-01-2011;Assistant 1;NA;NA;NA;NA;18103
1050;23197;Receive Conclusion Expert;24-01-2011;24-01-2011;Assistant 1;NA;NA;NA;NA;18104
1050;23198;Pay Back Decision;03-02-2011;04-02-2011;Manager 2;NA;NA;NA;NA;18105
1050;23199;Pay Claim;21-03-2011;21-03-2011;Assistant 1;NA;NA;NA;NA;18106
1051;23200;Accident;16-11-2010;16-11-2010;Client x;NA;NA;NA;NA;18107
1051;23201;File Claim;24-11-2010;24-11-2010;Client x;NA;Car;3880;Agent I;18108
1051;23202;Check Contract;27-11-2010;28-11-2010;Assistant 1;OK;NA;NA;NA;18109
1051;23203;Covered?;28-11-2010;28-11-2010;Assistant 1;OK;NA;NA;NA;18110
1051;23204;Franchise?;30-11-2010;30-11-2010;Assistant 1;By client;NA;NA;NA;18111
1051;23205;Acceptance Decision;05-12-2010;05-12-2010;Manager 2;NA;NA;NA;NA;18112
1051;23206;Start Investigation;17-12-2010;17-12-2010;Assistant 1;NA;NA;NA;NA;18113
1051;23207;Appoint Expert;26-12-2010;26-12-2010;Manager 2;NA;NA;NA;NA;18114
1051;23208;Appoint Lawyer;26-12-2010;26-12-2010;Manager 2;NA;NA;NA;NA;18115
1051;23209;Receive Conclusion Lawyer;15-01-2011;15-01-2011;Assistant 1;NA;NA;NA;NA;18116
1051;23210;Receive Conclusion Expert;25-01-2011;25-01-2011;Assistant 1;NA;NA;NA;NA;18117
1051;23211;Pay Back Decision;04-02-2011;05-02-2011;Manager 2;NA;NA;NA;NA;18118
1051;23212;Pay Claim;22-03-2011;22-03-2011;Assistant 1;NA;NA;NA;NA;18119
1052;23213;Accident;17-11-2010;17-11-2010;Client x;NA;NA;NA;NA;18120
1052;23214;File Claim;25-11-2010;25-11-2010;Client x;NA;Car;3885;Agent D;18121
1052;23215;Check Contract;28-11-2010;29-11-2010;Assistant 1;OK;NA;NA;NA;18122
1052;23216;Covered?;29-11-2010;29-11-2010;Assistant 1;OK;NA;NA;NA;18123
1052;23217;Franchise?;01-12-2010;01-12-2010;Assistant 1;By client;NA;NA;NA;18124
1052;23218;Acceptance Decision;06-12-2010;06-12-2010;Manager 2;NA;NA;NA;NA;18125
1052;23219;Start Investigation;18-12-2010;18-12-2010;Assistant 1;NA;NA;NA;NA;18126
1052;23220;Appoint Expert;27-12-2010;27-12-2010;Manager 2;NA;NA;NA;NA;18127
1052;23221;Appoint Lawyer;27-12-2010;27-12-2010;Manager 2;NA;NA;NA;NA;18128
1052;23222;Receive Conclusion Lawyer;16-01-2011;16-01-2011;Assistant 1;NA;NA;NA;NA;18129
1052;23223;Receive Conclusion Expert;26-01-2011;26-01-2011;Assistant 1;NA;NA;NA;NA;18130
1052;23224;Pay Back Decision;05-02-2011;06-02-2011;Manager 2;NA;NA;NA;NA;18131
1052;23225;Pay Claim;23-03-2011;23-03-2011;Assistant 1;NA;NA;NA;NA;18132
1053;23226;Accident;18-11-2010;18-11-2010;Client x;NA;NA;NA;NA;18133
1053;23227;File Claim;26-11-2010;26-11-2010;Client x;NA;Health;13650;Agent H;18134
1053;23228;Check Contract;29-11-2010;30-11-2010;Assistant 1;OK;NA;NA;NA;18135
1053;23229;Covered?;30-11-2010;30-11-2010;Assistant 1;OK;NA;NA;NA;18136
